"VendorID","passenger_count","trip_distance_miles","pickup_longitude","pickup_latitude","RatecodeID","dropoff_longitude","dropoff_latitude","payment_type","total_amount","pickup_hour","pickup_timeOfDay","trip_distance","speed","trip_duration","temp","hum","vis","cond","fog","rain","gasprice","weekday"
"Creative Mobile Technologies, LLC",2,5.3,-73.9517211914063,40.7720413208008,"Standard rate",-74.0031585693359,40.7481460571289,"Cash",18.8,19,"evening",8.529502,17.1121076233184,1115,2.8,48,16,"Clear",0,0,1.284,"Freitag"
"VeriFone Inc.",5,0.55,-73.9789962768555,40.7444114685059,"Standard rate",-73.9868469238281,40.7469482421875,"Credit card",10.56,14,"afternoon",0.885137,2.86541244573083,691,8.9,39,16,"Clear",0,0,1.297,"Sonntag"
"VeriFone Inc.",1,1.14,-73.9523696899414,40.7727813720703,"Standard rate",-73.942741394043,40.7866172790527,"Cash",7.3,17,"afternoon",1.8346476,16.0941176470588,255,8.9,83,11,"Light Rain",0,1,1.167,"Dienstag"
"VeriFone Inc.",1,1.03,-73.9819030761719,40.7406234741211,"Standard rate",-73.9921188354492,40.7494010925293,"Cash",6.8,10,"morning",1.6576202,11.6238244514107,319,4.4,55,16,"Overcast",0,0,1.284,"Freitag"
"VeriFone Inc.",1,4.53,-73.9669647216797,40.8039779663086,"Standard rate",-73.9893646240234,40.7588424682617,"Cash",18.8,16,"afternoon",7.2903102,15.7261330761813,1037,23.9,84,11,"Scattered Clouds",0,0,1.133,"Donnerstag"
"VeriFone Inc.",1,2.37,-74.0042419433594,40.7423706054688,"Standard rate",-73.979133605957,40.7669181823731,"Cash",10.8,0,"night",3.8141358,12.4736842105263,684,10,59,16,"Clear",0,0,1.284,"Freitag"
"VeriFone Inc.",1,2.74,-73.993278503418,40.752082824707,"Standard rate",-73.9961318969727,40.7240180969238,"Credit card",15.36,0,"night",4.4095916,11.5774647887324,852,5.6,51,16,"Overcast",0,0,1.284,"Donnerstag"
"Creative Mobile Technologies, LLC",1,0.6,-73.9554977416992,40.7796058654785,"Standard rate",-73.9557571411133,40.7727127075195,"Credit card",6,9,"morning",0.965604,22.5,96,3.9,55,16,"Partly Cloudy",0,0,1.284,"Freitag"
"VeriFone Inc.",6,3.27,-73.9863815307617,40.7223701477051,"Standard rate",-73.994010925293,40.7550582885742,"Credit card",15.3,3,"night",5.2625418,17.7824773413897,662,10,57,16,"Clear",0,0,1.284,"Samstag"
"VeriFone Inc.",1,0.61,-73.9544677734375,40.7698211669922,"Standard rate",-73.9518890380859,40.7771186828613,"Credit card",7.3,23,"evening",0.9816974,17.8536585365854,123,7.8,47,16,"Clear",0,0,1.297,"Samstag"
"Creative Mobile Technologies, LLC",4,1.6,-73.9698715209961,40.7844848632813,"Standard rate",-73.9553375244141,40.8044738769531,"Credit card",10.55,0,"night",2.574944,18.5209003215434,311,5.6,51,16,"Overcast",0,0,1.284,"Donnerstag"
"Creative Mobile Technologies, LLC",1,1.9,-73.9638748168945,40.7569007873535,"Standard rate",-73.9870681762695,40.7456436157227,"Credit card",12.95,13,"afternoon",3.057746,8.60377358490566,795,26.7,35,12,"Clear",0,0,1.155,"Mittwoch"
"Creative Mobile Technologies, LLC",1,0.6,-73.9982376098633,40.7451858520508,"Standard rate",-73.9881362915039,40.7409362792969,"Credit card",7,9,"morning",0.965604,6.96774193548387,310,23.9,40,14,"Clear",0,0,1.167,"Mittwoch"
"VeriFone Inc.",1,2.69,-73.9616622924805,40.7644996643066,"Standard rate",-73.9896392822266,40.7382698059082,"Credit card",15.96,17,"afternoon",4.3291246,12.6753926701571,764,25.6,45,16,"Partly Cloudy",0,0,1.264,"Montag"
"VeriFone Inc.",1,0.54,-73.9832382202149,40.7810096740723,"Standard rate",-73.9823379516602,40.7751770019531,"Credit card",7.56,19,"evening",0.8690436,8.75675675675676,222,8.3,93,3,"Overcast",0,0,1.167,"Dienstag"
"VeriFone Inc.",1,10.06,-73.9839553833008,40.7294311523438,"Standard rate",-73.9429626464844,40.8290824890137,"Cash",30.3,16,"afternoon",16.1899604,25.6487252124646,1412,8.3,41,16,"Clear",0,0,1.297,"Sonntag"
"Creative Mobile Technologies, LLC",1,1,-73.9882736206055,40.7390823364258,"Standard rate",-73.9785385131836,40.7513122558594,"Credit card",8.75,7,"morning",1.60934,10.1694915254237,354,22.8,76,12,"Overcast",0,0,1.155,"Donnerstag"
"Creative Mobile Technologies, LLC",1,0.7,-73.970329284668,40.752067565918,"Standard rate",-73.9780654907227,40.7448959350586,"Credit card",7.25,22,"evening",1.126538,15.3658536585366,164,20.6,63,16,"Scattered Clouds",0,0,1.264,"Montag"
"Creative Mobile Technologies, LLC",1,1.2,-73.9847793579102,40.7610092163086,"Standard rate",-73.9948959350586,40.7554054260254,"Credit card",10.8,19,"evening",1.931208,10.1408450704225,426,18.9,75,16,"Mostly Cloudy",0,0,1.264,"Montag"
"VeriFone Inc.",1,2.94,-73.972038269043,40.7618598937988,"Standard rate",-73.9842910766602,40.7292289733887,"Credit card",18.96,19,"evening",4.7314596,8.79800498753117,1203,10,43,16,"Scattered Clouds",0,0,1.297,"Samstag"
"Creative Mobile Technologies, LLC",1,1.3,-73.9856796264649,40.7270812988281,"Standard rate",-73.9933624267578,40.7225112915039,"Credit card",9.95,15,"afternoon",2.092142,9.62962962962963,486,8.3,41,16,"Clear",0,0,1.297,"Sonntag"
"VeriFone Inc.",2,18.73,-73.7875289916992,40.6412124633789,"JFK",-74.0029220581055,40.7472801208496,"Credit card",70.01,22,"evening",30.1429382,30.1691275167785,2235,19.4,93,8,"Light Rain",0,1,1.133,"Donnerstag"
"Creative Mobile Technologies, LLC",1,2.7,-73.9894104003906,40.7729759216309,"Standard rate",-73.9706420898438,40.7521133422852,"Credit card",17.3,8,"morning",4.345218,8.05970149253731,1206,23.9,73,12,"Scattered Clouds",0,0,1.155,"Donnerstag"
"Creative Mobile Technologies, LLC",1,1,-73.9853820800781,40.7274703979492,"Standard rate",-73.9944534301758,40.7205047607422,"Cash",7.3,18,"afternoon",1.60934,8,450,10.6,41,16,"Overcast",0,0,1.297,"Samstag"
"Creative Mobile Technologies, LLC",2,10.8,-73.9532165527344,40.7229919433594,"Standard rate",-73.9574890136719,40.6206893920898,"Cash",33.3,0,"night",17.380872,26.611909650924,1461,5.6,51,16,"Overcast",0,0,1.284,"Donnerstag"
"VeriFone Inc.",1,1.05,-73.9742889404297,40.7570304870606,"Standard rate",-73.9852905273438,40.7596282958984,"Cash",9.8,8,"morning",1.689807,4.94117647058824,765,21.1,84,14,"Overcast",0,0,1.133,"Freitag"
"VeriFone Inc.",1,1.86,-73.9687118530274,40.7646903991699,"Standard rate",-73.9456176757813,40.7737007141113,"Credit card",16.1,15,"afternoon",2.9933724,5.58931552587646,1198,27.2,31,12,"Scattered Clouds",0,0,1.155,"Mittwoch"
"Creative Mobile Technologies, LLC",1,1.9,-73.9898300170898,40.7377548217773,"Standard rate",-73.9953994750977,40.7554702758789,"Cash",12.3,23,"evening",3.057746,7.79931584948689,877,6.7,47,16,"Clear",0,0,1.297,"Samstag"
"Creative Mobile Technologies, LLC",1,1.3,-73.949104309082,40.8035354614258,"Standard rate",-73.9484176635742,40.7890777587891,"Credit card",9.1,21,"evening",2.092142,11.3317191283293,413,21.1,53,14,"Clear",0,0,1.155,"Mittwoch"
"VeriFone Inc.",1,2.4,-73.9668731689453,40.7650108337402,"Standard rate",-73.9503326416016,40.7931480407715,"Cash",10.3,4,"night",3.862416,21.1764705882353,408,21.1,90,16,"Overcast",0,0,1.133,"Freitag"
"Creative Mobile Technologies, LLC",1,0.4,-73.9857330322266,40.7531280517578,"Standard rate",-73.981575012207,40.7503166198731,"Cash",6.3,20,"evening",0.643736,5.41353383458647,266,21.1,93,9,"Partly Cloudy",0,0,1.133,"Donnerstag"
"VeriFone Inc.",1,0.87,-73.970329284668,40.7841262817383,"Standard rate",-73.9645843505859,40.7757720947266,"Credit card",7.56,22,"evening",1.4001258,16.4842105263158,190,18.9,93,14,"Mostly Cloudy",0,0,1.133,"Donnerstag"
"VeriFone Inc.",2,0.58,-73.9847564697266,40.7482414245605,"Standard rate",-73.9798889160156,40.7429733276367,"Credit card",8.16,19,"evening",0.9334172,8.352,250,18.9,75,16,"Mostly Cloudy",0,0,1.264,"Montag"
"Creative Mobile Technologies, LLC",1,3.4,-73.9798355102539,40.7488632202148,"Standard rate",-73.9774475097656,40.7861747741699,"Credit card",24.95,18,"afternoon",5.471756,7.59776536312849,1611,21.7,93,6,"Overcast",0,0,1.133,"Donnerstag"
"Creative Mobile Technologies, LLC",1,2.1,-73.9840087890625,40.7551002502441,"Standard rate",-73.963264465332,40.7688522338867,"Credit card",11.8,9,"morning",3.379614,12.2926829268293,615,25,36,14,"Clear",0,0,1.167,"Mittwoch"
"Creative Mobile Technologies, LLC",1,3.6,-73.9697875976563,40.7596130371094,"Standard rate",-73.9742813110352,40.7935066223145,"Credit card",31.6,18,"afternoon",5.793624,5.85895117540687,2212,21.7,93,6,"Overcast",0,0,1.133,"Donnerstag"
"VeriFone Inc.",1,0.26,-73.9829177856445,40.7767753601074,"Standard rate",-73.9813079833984,40.7809867858887,"Cash",4.3,15,"afternoon",0.4184284,7.37007874015748,127,27.2,31,12,"Scattered Clouds",0,0,1.155,"Mittwoch"
"Creative Mobile Technologies, LLC",1,1.1,-73.9697341918945,40.8001556396484,"Standard rate",-73.958366394043,40.805362701416,"Credit card",9.1,18,"afternoon",1.770274,13.6551724137931,290,21.7,59,12,"Light Rain",0,1,1.264,"Montag"
"VeriFone Inc.",1,1.29,-73.9733200073242,40.755859375,"Standard rate",-73.9914932250977,40.755428314209,"Credit card",9.96,23,"evening",2.0760486,11.7272727272727,396,7.8,93,4,"Overcast",0,0,1.167,"Dienstag"
"Creative Mobile Technologies, LLC",1,2.7,-73.9751205444336,40.7826080322266,"Standard rate",-73.9951019287109,40.749870300293,"Credit card",17.75,18,"afternoon",4.345218,9.70059880239521,1002,7.2,56,16,"Mostly Cloudy",0,0,1.297,"Sonntag"
"Creative Mobile Technologies, LLC",1,17.7,-73.7897796630859,40.6468276977539,"JFK",-73.9926071166992,40.7566566467285,"Cash",58.34,1,"night",28.485318,37.3067915690867,1708,22.2,78,11,"Clear",0,0,1.167,"Mittwoch"
"VeriFone Inc.",3,2.73,-73.9706344604492,40.7517929077148,"Standard rate",-73.9989547729492,40.7292518615723,"Credit card",14.76,19,"evening",4.3934982,11.5352112676056,852,10,43,16,"Scattered Clouds",0,0,1.297,"Samstag"
"Creative Mobile Technologies, LLC",1,1.7,-73.9829025268555,40.7420654296875,"Standard rate",-73.9975814819336,40.7563591003418,"Credit card",10.37,13,"afternoon",2.735878,13.1612903225806,465,4.4,51,16,"Overcast",0,0,1.284,"Freitag"
"VeriFone Inc.",2,0.37,-73.9902877807617,40.7607688903809,"Standard rate",-73.9831619262695,40.7574501037598,"Cash",4.8,21,"evening",0.5954558,9.86666666666667,135,7.2,90,12,"Overcast",0,0,1.167,"Dienstag"
"VeriFone Inc.",1,3.02,-73.9445877075195,40.7798919677734,"Standard rate",-73.9754867553711,40.7571830749512,"Credit card",13.3,7,"morning",4.8602068,19.1746031746032,567,9.4,61,16,"Overcast",0,0,1.264,"Dienstag"
"Creative Mobile Technologies, LLC",1,1.3,-73.9786224365234,40.7567481994629,"Standard rate",-73.9826812744141,40.768424987793,"Cash",7.8,15,"afternoon",2.092142,10.353982300885,452,9.4,74,16,"Overcast",0,0,1.167,"Dienstag"
"VeriFone Inc.",6,8.92,-73.870849609375,40.7738151550293,"Standard rate",-73.9872283935547,40.7407302856445,"Credit card",40.61,8,"morning",14.3553128,20.2216624685139,1588,8.9,77,9,"Light Rain",0,1,1.264,"Dienstag"
"VeriFone Inc.",2,1.44,-73.9837036132813,40.7807312011719,"Standard rate",-73.9883804321289,40.7642097473145,"Credit card",9.96,17,"afternoon",2.3174496,11.0769230769231,468,11.1,43,16,"Overcast",0,0,1.297,"Samstag"
"VeriFone Inc.",1,5.4,-74.0060119628906,40.7171096801758,"Standard rate",-73.9475021362305,40.671760559082,"Credit card",22.56,2,"night",8.690436,21.2691466083151,914,21.7,90,12,"Overcast",0,0,1.133,"Freitag"
"Creative Mobile Technologies, LLC",1,2.3,-73.9991760253906,40.7544479370117,"Standard rate",-73.9837493896484,40.7820281982422,"Cash",9.3,23,"evening",3.701482,26.7096774193548,310,19.4,61,14,"Clear",0,0,1.155,"Mittwoch"
"VeriFone Inc.",2,0.58,-74.0008392333984,40.7575378417969,"Standard rate",-74.0024032592774,40.7510871887207,"Credit card",7.25,19,"evening",0.9334172,11.8636363636364,176,21.7,90,6,"Clear",0,0,1.133,"Donnerstag"
"VeriFone Inc.",1,2.7,-73.991325378418,40.7497901916504,"Standard rate",-74.0056533813477,40.7151756286621,"Cash",10.8,6,"night",4.345218,19.1338582677165,508,21.1,87,14,"Overcast",0,0,1.133,"Freitag"
"VeriFone Inc.",3,1.22,-73.9801712036133,40.7491569519043,"Standard rate",-73.9787368774414,40.7619400024414,"Credit card",8.76,11,"morning",1.9633948,11.712,375,4.4,51,16,"Overcast",0,0,1.284,"Freitag"
"Creative Mobile Technologies, LLC",1,1.6,-73.9684524536133,40.8017387390137,"Standard rate",-73.9744262695313,40.7833442687988,"Cash",8.3,14,"afternoon",2.574944,12.8285077951002,449,13.3,49,16,"Overcast",0,0,1.297,"Samstag"
"Creative Mobile Technologies, LLC",1,8.8,-73.8753509521484,40.7738342285156,"Standard rate",-73.9894561767578,40.7574043273926,"Credit card",47.24,18,"afternoon",14.162192,20.2298850574713,1566,8.9,89,6,"Overcast",0,0,1.167,"Dienstag"
"VeriFone Inc.",2,3.15,-73.9642562866211,40.7566184997559,"Standard rate",-73.9662780761719,40.7892112731934,"Credit card",15.8,7,"morning",5.069421,13.2167832167832,858,22.8,71,14,"Clear",0,0,1.155,"Donnerstag"
"Creative Mobile Technologies, LLC",1,0.3,-74.003532409668,40.7270278930664,"Standard rate",-74.0010833740234,40.7316474914551,"Credit card",5.8,19,"evening",0.482802,17.1428571428571,63,23.9,46,12,"Clear",0,0,1.155,"Mittwoch"
"Creative Mobile Technologies, LLC",1,1.7,0,0,"Standard rate",-73.9798889160156,40.7811470031738,"Credit card",11.75,12,"morning",2.735878,9.792,625,15,48,16,"Partly Cloudy",0,0,1.284,"Samstag"
"Creative Mobile Technologies, LLC",1,1.9,-73.9543151855469,40.8115043640137,"Standard rate",-73.9512634277344,40.7940521240234,"Credit card",9.95,7,"morning",3.057746,17.1,400,3.9,57,16,"Overcast",0,0,1.284,"Freitag"
"Creative Mobile Technologies, LLC",1,0.6,-73.9866561889649,40.7620277404785,"Standard rate",-73.9957962036133,40.7639236450195,"Cash",4.8,9,"morning",0.965604,13.2515337423313,163,17.8,75,16,"Overcast",0,0,1.297,"Montag"
"VeriFone Inc.",1,0.01,-73.9775619506836,40.7646408081055,"Standard rate",-73.9796676635742,40.765380859375,"Cash",3.8,20,"evening",0.0160934,1.02857142857143,35,21.1,93,9,"Partly Cloudy",0,0,1.133,"Donnerstag"
"VeriFone Inc.",1,1.15,-73.9822616577149,40.7638511657715,"Standard rate",-73.9775466918945,40.7531890869141,"Credit card",11.16,18,"afternoon",1.850741,8.02325581395349,516,21.7,59,12,"Light Rain",0,1,1.264,"Montag"
"VeriFone Inc.",1,2.19,-73.9925003051758,40.7467880249023,"Standard rate",-74.0021591186524,40.7230567932129,"Credit card",15.36,10,"morning",3.5244546,7.68421052631579,1026,8.9,86,9,"Light Rain",0,1,1.264,"Dienstag"
"VeriFone Inc.",1,1.4,-73.9696273803711,40.7561531066895,"Standard rate",-73.9811935424805,40.7404022216797,"Cash",6.8,7,"morning",2.253076,23.7735849056604,212,10,59,16,"Clear",0,0,1.284,"Samstag"
"VeriFone Inc.",3,1.44,-74.0016250610352,40.7344970703125,"Standard rate",-73.9855194091797,40.7447547912598,"Credit card",9.96,23,"evening",2.3174496,13.2923076923077,390,1.7,46,16,"Clear",0,0,1.284,"Freitag"
"VeriFone Inc.",1,2.38,-73.9864807128906,40.7340812683105,"Standard rate",-73.9860382080078,40.7595100402832,"Cash",14.3,13,"afternoon",3.8302292,8.02247191011236,1068,15,48,16,"Partly Cloudy",0,0,1.297,"Samstag"
"Creative Mobile Technologies, LLC",1,2,-73.9774017333984,40.7551651000977,"Standard rate",-73.9557342529297,40.7738761901855,"Credit card",11,1,"night",3.21868,17.3493975903614,415,10,57,16,"Clear",0,0,1.284,"Samstag"
"Creative Mobile Technologies, LLC",1,1.2,-73.9908218383789,40.7610778808594,"Standard rate",-73.9966125488281,40.7477149963379,"Credit card",8.8,12,"morning",1.931208,9.62138084632517,449,8.3,86,11,"Light Rain",0,1,1.264,"Dienstag"
"VeriFone Inc.",1,1.67,-73.982536315918,40.7572898864746,"Standard rate",-73.98681640625,40.7759590148926,"Credit card",12.36,17,"afternoon",2.6875978,10.070351758794,597,22.2,84,2,"Light Rain",0,1,1.133,"Donnerstag"
"Creative Mobile Technologies, LLC",1,0.1,-73.9898223876953,40.7606048583984,"Newark",-73.9885482788086,40.7600364685059,"Cash",20.3,9,"morning",0.160934,10.2857142857143,35,11.1,57,16,"Clear",0,0,1.284,"Samstag"
"Creative Mobile Technologies, LLC",1,3.1,-73.9678726196289,40.7924041748047,"Standard rate",-73.942008972168,40.8276557922363,"Credit card",16,23,"evening",4.988954,18.3552631578947,608,11.1,77,16,"Overcast",0,0,1.297,"Sonntag"
"Creative Mobile Technologies, LLC",1,7.4,-73.8730545043945,40.7741851806641,"Standard rate",-73.9481506347656,40.8163299560547,"Credit card",32.84,22,"evening",11.909116,26.1432777232581,1019,9.4,77,16,"Overcast",0,0,1.297,"Sonntag"
"VeriFone Inc.",6,1.27,-73.9933242797852,40.7541618347168,"Standard rate",-74.000114440918,40.7378540039063,"Cash",6.8,9,"morning",2.0438618,17.384030418251,263,3.9,55,16,"Partly Cloudy",0,0,1.284,"Freitag"
"Creative Mobile Technologies, LLC",2,1,-73.9552307128906,40.7842102050781,"Standard rate",-73.9609909057617,40.7718734741211,"Credit card",7.56,12,"morning",1.60934,11.5755627009646,311,8.3,27,16,"Clear",0,0,1.297,"Sonntag"
"Creative Mobile Technologies, LLC",1,2.7,-74.00390625,40.7131385803223,"Standard rate",-73.9856567382813,40.7465858459473,"Cash",14.8,16,"afternoon",4.345218,9.61424332344214,1011,23.9,84,6,"Light Rain",0,1,1.133,"Donnerstag"
"VeriFone Inc.",1,1.05,-73.9900817871094,40.7567024230957,"Standard rate",-73.9757766723633,40.7580490112305,"Cash",7.8,5,"night",1.689807,10.6478873239437,355,21.1,53,12,"Clear",0,0,1.167,"Mittwoch"
"Creative Mobile Technologies, LLC",1,1,-73.9835662841797,40.7496566772461,"Standard rate",-73.9855651855469,40.7386512756348,"Credit card",8.15,1,"night",1.60934,13.4328358208955,268,23.3,62,16,"Clear",0,0,1.155,"Donnerstag"
"VeriFone Inc.",1,1.59,-73.9467620849609,40.7764282226563,"Standard rate",-73.9656677246094,40.7656288146973,"Cash",8.8,14,"afternoon",2.5588506,12.2046908315565,469,14.4,49,16,"Overcast",0,0,1.297,"Samstag"
"VeriFone Inc.",1,18.06,-73.7766876220703,40.6454277038574,"JFK",-73.9792098999024,40.7621612548828,"Credit card",66.34,20,"evening",29.0646804,19.547805171377,3326,8.9,39,16,"Scattered Clouds",0,0,1.297,"Samstag"
"Creative Mobile Technologies, LLC",1,15,-73.7834167480469,40.6486587524414,"Standard rate",-73.9894714355469,40.6416435241699,"Cash",53.3,17,"afternoon",24.1401,13.8001533350371,3913,25.6,45,16,"Partly Cloudy",0,0,1.264,"Montag"
"VeriFone Inc.",4,0.65,-73.9498596191406,40.7801704406738,"Standard rate",-73.9507751464844,40.7861785888672,"Cash",5.8,22,"evening",1.046071,11.5841584158416,202,1.7,52,16,"Clear",0,0,1.284,"Freitag"
"Creative Mobile Technologies, LLC",1,0.5,-73.9581298828125,40.6797103881836,"Standard rate",-73.9502334594727,40.6804237365723,"Credit card",7.54,2,"night",0.80467,10.4651162790698,172,21.1,76,12,"Clear",0,0,1.167,"Mittwoch"
"VeriFone Inc.",1,0.44,-73.9629669189453,40.7720489501953,"Standard rate",-73.9592895507813,40.7774505615234,"Credit card",5.42,20,"evening",0.7081096,15.5294117647059,102,7.2,90,9,"Overcast",0,0,1.167,"Dienstag"
"Creative Mobile Technologies, LLC",1,3.1,-74.0071105957031,40.7343482971191,"Standard rate",-73.9741897583008,40.7596168518066,"Credit card",15.95,13,"afternoon",4.988954,13.8461538461538,806,14.4,49,16,"Overcast",0,0,1.297,"Samstag"
"VeriFone Inc.",1,1.28,-73.9967575073242,40.7269897460938,"Standard rate",-73.980598449707,40.7305603027344,"Cash",7.8,11,"morning",2.0599552,12.9075630252101,357,12.8,51,16,"Clear",0,0,1.284,"Samstag"
"VeriFone Inc.",3,0.63,-73.9735565185547,40.763500213623,"Standard rate",-73.9822311401367,40.7633666992188,"Credit card",8.5,13,"afternoon",1.0138842,5.62779156327544,403,26.7,35,12,"Clear",0,0,1.155,"Mittwoch"
"VeriFone Inc.",1,0.96,-73.9852905273438,40.7604789733887,"Standard rate",-73.9831085205078,40.7510223388672,"Cash",6.8,9,"morning",1.5449664,9.6,360,8.9,77,9,"Light Rain",0,1,1.264,"Dienstag"
"Creative Mobile Technologies, LLC",1,1.4,-73.9570083618164,40.7606315612793,"Standard rate",-73.9707183837891,40.7477493286133,"Credit card",8.3,20,"evening",2.253076,22.1052631578947,228,21.7,90,6,"Clear",0,0,1.133,"Donnerstag"
"VeriFone Inc.",3,1.09,-73.9834518432617,40.7607002258301,"Standard rate",-73.9883499145508,40.7488708496094,"Credit card",8.76,10,"morning",1.7541806,8.75892857142857,448,25,71,12,"Mostly Cloudy",0,0,1.155,"Donnerstag"
"Creative Mobile Technologies, LLC",1,4.1,-73.9940185546875,40.7512016296387,"Standard rate",-73.9462814331055,40.7772903442383,"Cash",15.8,22,"evening",6.598294,17.2833723653396,854,20.6,63,16,"Scattered Clouds",0,0,1.264,"Montag"
"VeriFone Inc.",1,2,-73.9845733642578,40.7457275390625,"Standard rate",-74.0055236816406,40.7390441894531,"Cash",10.3,17,"afternoon",3.21868,10.6351550960118,677,11.1,43,16,"Overcast",0,0,1.297,"Samstag"
"Creative Mobile Technologies, LLC",1,0.8,-73.9630737304688,40.7710685729981,"Standard rate",-73.9707565307617,40.7606353759766,"Credit card",6.95,7,"morning",1.287472,11.900826446281,242,17.8,75,16,"Overcast",0,0,1.297,"Montag"
"Creative Mobile Technologies, LLC",2,0.6,-73.992073059082,40.7492599487305,"Standard rate",-73.9952621459961,40.7414321899414,"Credit card",6.38,11,"morning",0.965604,9.35064935064935,231,8.9,80,16,"Overcast",0,0,1.264,"Dienstag"
